Algorithm,Seed,NodeID,CHSelections
HEED,11,75,56
HEED,11,76,56
HEED,11,77,56
HEED,11,78,96
HEED,11,79,84
HEED,11,80,56
HEED,11,81,46
HEED,11,82,48
HEED,11,83,55
HEED,11,84,47
HEED,11,85,45
HEED,11,86,42
HEED,11,87,54
HEED,11,88,51
HEED,11,89,43
HEED,11,90,45
HEED,11,91,55
HEED,11,92,68
HEED,11,93,44
HEED,11,94,57
HEED,11,95,55
HEED,11,96,77
HEED,11,97,53
HEED,11,98,110
HEED,11,99,55
HEED,12,0,63
HEED,12,1,75
HEED,12,2,69
HEED,12,3,52
HEED,12,4,76
HEED,12,5,48
HEED,12,6,56
HEED,12,7,86
HEED,12,8,39
HEED,12,9,60
HEED,12,10,44
HEED,12,11,88
HEED,12,12,55
HEED,12,13,39
HEED,12,14,128
HEED,12,15,37
HEED,12,16,67
HEED,12,17,48
HEED,12,18,48
HEED,12,19,40
HEED,12,20,49
HEED,12,21,53
HEED,12,22,41
HEED,12,23,46
HEED,12,24,65
HEED,12,25,64
HEED,12,26,95
HEED,12,27,78
HEED,12,28,61
HEED,12,29,45
HEED,12,30,103
HEED,12,31,51
HEED,12,32,77
HEED,12,33,47
HEED,12,34,49
HEED,12,35,105
HEED,12,36,48
HEED,12,37,64
HEED,12,38,40
HEED,12,39,48
HEED,12,40,41
HEED,12,41,57
HEED,12,42,63
HEED,12,43,50
HEED,12,44,41
HEED,12,45,90
HEED,12,46,63
HEED,12,47,77
HEED,12,48,41
HEED,12,49,43
HEED,12,50,43
HEED,12,51,47
HEED,12,52,108
HEED,12,53,42
HEED,12,54,95
HEED,12,55,74
HEED,12,56,43
HEED,12,57,62
HEED,12,58,132
HEED,12,59,52
HEED,12,60,81
HEED,12,61,59
HEED,12,62,98
HEED,12,63,44
HEED,12,64,52
HEED,12,65,43
HEED,12,66,84
HEED,12,67,69
HEED,12,68,47
HEED,12,69,43
HEED,12,70,48
HEED,12,71,67
HEED,12,72,42
HEED,12,73,38
HEED,12,74,41
HEED,12,75,48
HEED,12,76,54
HEED,12,77,57
HEED,12,78,78
HEED,12,79,59
HEED,12,80,42
HEED,12,81,52
HEED,12,82,81
HEED,12,83,62
HEED,12,84,55
HEED,12,85,40
HEED,12,86,52
HEED,12,87,53
HEED,12,88,73
HEED,12,89,55
HEED,12,90,37
HEED,12,91,44
HEED,12,92,54
HEED,12,93,72
HEED,12,94,76
HEED,12,95,41
HEED,12,96,65
HEED,12,97,42
HEED,12,98,65
HEED,12,99,59
HEED,13,0,51
HEED,13,1,177
HEED,13,2,68
HEED,13,3,51
HEED,13,4,85
HEED,13,5,44
HEED,13,6,73
HEED,13,7,46
HEED,13,8,57
HEED,13,9,54
HEED,13,10,47
HEED,13,11,81
HEED,13,12,66
HEED,13,13,44
HEED,13,14,56
HEED,13,15,57
HEED,13,16,47
HEED,13,17,47
HEED,13,18,38
HEED,13,19,45
HEED,13,20,49
HEED,13,21,45
HEED,13,22,64
HEED,13,23,71
HEED,13,24,70
HEED,13,25,52
HEED,13,26,64
HEED,13,27,47
HEED,13,28,40
HEED,13,29,79
HEED,13,30,66
HEED,13,31,103
HEED,13,32,54
HEED,13,33,66
HEED,13,34,36
HEED,13,35,60
HEED,13,36,43
HEED,13,37,39
HEED,13,38,42
HEED,13,39,56
HEED,13,40,89
HEED,13,41,46
HEED,13,42,50
HEED,13,43,62
HEED,13,44,43
HEED,13,45,89
HEED,13,46,64
HEED,13,47,52
HEED,13,48,46
HEED,13,49,46
HEED,13,50,46
HEED,13,51,66
HEED,13,52,77
HEED,13,53,73
HEED,13,54,59
HEED,13,55,62
HEED,13,56,78
HEED,13,57,62
HEED,13,58,62
HEED,13,59,38
HEED,13,60,60
HEED,13,61,40
HEED,13,62,79
HEED,13,63,47
HEED,13,64,56
HEED,13,65,73
HEED,13,66,39
HEED,13,67,99
HEED,13,68,98
HEED,13,69,70
HEED,13,70,69
HEED,13,71,60
HEED,13,72,61
HEED,13,73,57
HEED,13,74,85
HEED,13,75,50
HEED,13,76,52
HEED,13,77,46
HEED,13,78,52
HEED,13,79,51
HEED,13,80,94
HEED,13,81,40
HEED,13,82,84
HEED,13,83,40
HEED,13,84,40
HEED,13,85,63
HEED,13,86,58
