Algorithm,Seed,NodeID,CHSelections
Proposed,12,4,49
Proposed,12,5,39
Proposed,12,6,20
Proposed,12,7,34
Proposed,12,8,37
Proposed,12,9,20
Proposed,12,10,34
Proposed,12,11,31
Proposed,12,12,29
Proposed,12,13,37
Proposed,12,14,50
Proposed,12,15,39
Proposed,12,16,30
Proposed,12,17,35
Proposed,12,18,19
Proposed,12,19,35
Proposed,12,20,26
Proposed,12,21,41
Proposed,12,22,39
Proposed,12,23,38
Proposed,12,24,38
Proposed,12,25,28
Proposed,12,26,36
Proposed,12,27,80
Proposed,12,28,49
Proposed,12,29,33
Proposed,12,30,23
Proposed,12,31,26
Proposed,12,32,103
Proposed,12,33,34
Proposed,12,34,37
Proposed,12,35,39
Proposed,12,36,19
Proposed,12,37,35
Proposed,12,38,40
Proposed,12,39,24
Proposed,12,40,39
Proposed,12,41,33
Proposed,12,42,23
Proposed,12,43,35
Proposed,12,44,32
Proposed,12,45,23
Proposed,12,46,25
Proposed,12,47,56
Proposed,12,48,21
Proposed,12,49,30
Proposed,12,50,38
Proposed,12,51,36
Proposed,12,52,46
Proposed,12,53,41
Proposed,12,54,26
Proposed,12,55,34
Proposed,12,56,39
Proposed,12,57,21
Proposed,12,58,168
Proposed,12,59,18
Proposed,12,60,52
